r,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720
50.0,0.0,35.2487013817135,61.920894056639156,78.43369992621369,82.44870037080872,76.6901799675693,66.15489382116832,54.86392402898668,44.944067089821964,37.044636959913156,31.034154036237897,26.516611687121646,23.368041866176554,21.03952315419095,19.186244445643666,17.661576637004423,16.378864161899653,15.281404822134885,14.329822727479822,13.495627270084603,12.757556796269311,12.099350973388521,11.508321966730747,10.974400849784457,10.489480524203643,10.046950811976735,9.64136206238623,9.268177004111088,8.923584581145576,8.604358194813852,8.307746317326782,8.031387071964467,7.773240805316085,7.531536336883944,7.3047277252900376,7.091459205436012,6.890536535159999,41.94960477994615,68.44251599495091,84.78555629848181,88.63955978424245,82.7281407227578,72.04745115543926,60.618029071296434,50.566178730912064,42.54076764204384,36.409910303654875,31.777230204876197,28.518421504925094,26.08425364979689,24.129632062826015,22.50766720978077,21.131463826608805,19.944098716529894,18.905991891979735,17.98846395577895,17.170078357513397,16.434412500008463,15.768627791337432,15.1625150489433,14.607836517787046,14.097860152580068,13.627022495912165,13.19067987327729,12.784921635533433,12.406427863979063,12.052359497287878,11.720272469946813,11.408049882853858,11.11384788718061,10.836052117028522,10.57324232195798
51.0,0.0,33.74256422187517,59.98340695515982,76.47720958916666,80.82167004356799,75.52896209603307,65.42081349729264,54.44488109372202,44.72677333322343,36.9442072844942,30.9967046434519,26.5113763467841,23.365423577087157,21.037484830889138,19.18458996504242,17.660198105108368,16.377693512117993,15.28039589522888,14.328942695990145,13.494851961527116,12.756867923121282,12.098734393933475,11.507766543854123,10.973897675464912,10.489022377182541,10.04653176925001,9.64097721509437,9.267822246021113,8.92325644867906,8.60405374435643,8.307463029945412,8.031122778569497,7.772993627275772,7.531304638457985,7.3045100752016845,7.0912543455808645,6.89034335493936,40.44328513556579,66.50485622847592,82.82890233432917,87.01237416783296,81.5667752712124,71.31323039414896,60.19885232927472,50.34875733443976,42.44021607246486,36.37234437905283,31.771883345326167,28.515696389493474,26.082112900099148,24.127879286922777,22.50619426644572,21.130202421499174,19.94300248024268,18.905027802805062,17.987607661410504,17.169311403713444,16.433720590274874,15.767999644646912,15.161941623300384,14.607310467048082,14.097375437184958,13.62657409808973,13.19026358490939,12.784533897624483,12.406065643459813,12.052020191273899,11.719953830483796,11.407749957152895,11.113564969706108,10.835784710754904,10.572989106790187
52.0,0.0,32.29560149854624,58.1053915160141,74.56901519823077,79.22501686986118,74.38187673623305,64.6900461612614,54.02351935658824,44.50500682479064,36.83898079470103,30.954884291187486,26.502392494645125,23.360238063702273,21.033447822935937,19.181313126225312,17.657467776180084,16.37537489658636,15.278397578489619,14.32719966463963,13.493316342249813,12.755503497259637,12.097513153370352,11.506666430996797,10.972901047420512,10.488114931707665,10.045701775326995,9.64021495025828,9.267119577449817,8.922606516367543,8.603450718125812,8.306901920732411,8.030599290206696,7.772504038875572,7.530845710204291,7.304078972240803,7.090848576046879,6.8899607191191645,38.995960960920385,64.626498787729,80.92038384333969,85.41541340916102,80.4193975960102,70.58218489001808,59.77722555733754,50.12673800591945,42.33474814311598,36.33029320844759,31.76267860334748,28.51029928147716,26.07787301254786,24.12440775102705,22.503276933269287,21.127704043442385,19.94083122642931,18.903118275079546,17.985911630283326,17.16779232031425,16.432350139901967,15.76675548466681,15.160805845456785,14.60626852173686,14.0964153625249,13.625685955893438,13.189439040549649,12.783765902102365,12.405348189411942,12.051348123353273,11.719322696314578,11.407155888963182,11.113004589435084,10.835255053318992,10.57248755753739
53.0,0.0,30.90551336334948,56.28476581831551,72.70764233166979,77.65797276157092,73.24867258503087,63.96261939795188,53.59997497389934,44.278922076973224,36.72909509725196,30.90880611852109,26.48975152376107,23.352534219268946,21.027449967930064,19.17644453989159,17.653411096806103,16.371929886842626,15.275428437483143,14.324609808541272,13.491034648724526,12.75347615747167,12.09569855591697,11.505031804657255,10.971420179630728,10.486766572983049,10.044468496208408,9.63908230539301,9.26607548324139,8.921640780280368,8.602554677679146,8.306068163134697,8.029821432144855,7.771776551770841,7.530163780244308,7.303438387301431,7.090245633613531,6.889392150758478,37.60533573503863,62.805364899642484,79.05852938634551,83.84791225026305,79.28575908328003,69.85434478668823,59.353287349439036,49.900277582810325,42.224503680805675,36.283872053103785,31.74970940268304,28.502281019158307,26.071573689483667,24.11924985520395,22.498942375348705,21.123991915795724,19.937605109625675,18.9002810135866,17.98339157252621,17.165535166792555,16.430313823657098,15.76490681093372,15.159118207365381,14.604720302246534,14.094988789133481,13.62436626270322,13.188213844098899,12.78262472902628,12.404282113948156,12.050349485626075,11.7183848808976,11.406273149019116,11.1121719057306,10.834468020218258,10.571742290074956
54.0,0.0,29.570108819263556,54.51955116505975,70.89169027733301,76.11981090973435,72.129116157661,63.23856525421397,53.1743823646264,44.04866964498728,36.61468343327316,30.85857916011336,26.473541159850445,23.34235895438725,21.019527453743716,19.170013429757805,17.64805233027077,16.36737903176105,15.271506144158222,14.32118851456687,13.488020416456198,12.750797914752262,12.093301340012031,11.502872328607273,10.969463819115905,10.484985259032904,10.042839205522888,9.637585956284905,9.264696113638166,8.92036492602054,8.601370895681075,8.304966661073319,8.028793777580887,7.770815441333,7.529262854745182,7.302592082370662,7.089449058068534,6.888640986836128,36.26922161224341,61.03947884819048,77.24194107543101,82.30914656186242,78.16562879434348,69.1297445533585,58.92717443206708,49.66952882107681,42.109618027959876,36.23319195619368,31.733065390848996,28.491690353771883,26.06325288333471,24.112436516311906,22.493216481984522,21.119088150273438,19.933343305087693,18.89653285233904,17.98006241773475,17.162553298071554,16.42762367642566,15.762464538676277,15.156888664832803,14.602674934878516,14.093104120424389,13.622622787482559,13.186595204131095,12.78111708913555,12.402873683220937,12.049030145304117,11.717145891886725,11.405106919596921,11.111071805318572,10.833428228788561,10.570757675400271
55.0,0.0,28.287298122751043,52.80786464434368,69.11982645955663,74.60984239271264,71.02299011540597,62.517919649932,52.746874191117314,43.81439635458783,36.495874984157446,30.804308654907196,26.45384574525797,23.32975736788351,21.009714955622314,19.162047745606827,17.641414651753767,16.361741939034598,15.266647547509429,14.316950443295395,13.484286534790925,12.747480201177527,12.090331722196318,11.500197193528606,10.967040281931945,10.482778553545707,10.04082081462572,9.6357322446823,9.262987309846695,8.918784352406117,8.599904377905117,8.303602069440387,8.027520666783982,7.769624764572589,7.528146734736629,7.301543626340162,7.088462207102733,6.88771039230751,34.985531837568296,59.32696054819002,75.46928901276574,80.79842996286943,77.0587918041644,68.4084224061058,58.499021654742485,49.43464063229425,41.99022235739807,36.178360060024225,31.712832731264367,28.47857412820405,26.05294694122224,24.103997288257492,22.486123968801788,21.113013835086825,19.928064085861596,18.891889822697937,17.975938375726265,17.15885941912977,16.42429114262706,15.759439043796567,15.154126678678526,14.600141089679665,14.090769337620305,13.620462907144438,13.184589963987072,12.779249351918008,12.401128843676716,12.047395669332616,11.715610954277755,11.403662116323122,11.109708922878164,10.83214005768204,10.569537858091447
56.0,0.0,27.055085891280587,51.14791236999829,67.39078138638915,73.12741310722235,69.93009175432195,61.8007218460686,52.31758134167627,43.57624550792126,36.372795148256316,30.74609632569642,26.430746496392775,23.314772901597767,20.998045760595627,19.152574265942757,17.633520234807893,16.35503734921255,15.260868737795958,14.311909585319766,13.47984529673824,12.743533914336572,12.086799437008718,11.497015153052287,10.964157485899966,10.480153655740445,10.038419899969675,9.633527203477534,9.26095462728836,8.916904193007484,8.598159883243463,8.301978812741064,8.026006224507604,7.768208376440978,7.5268190314068315,7.300296409387836,7.087288269858259,6.886603372890586,33.752273866366835,57.666018797378975,73.73930624868288,79.31511076171904,75.965047699875,67.69041978526046,58.068961981494084,49.19575829799158,41.86644395713732,36.1194798933644,31.689094368117473,28.462977438898218,26.04069073619989,24.093960471205616,22.477688470526363,21.105789115038633,19.921784892831457,18.8863672152929,17.97103299177208,17.154465634650307,16.42032712114595,15.755840203771767,15.150841252162774,14.597127014850946,14.087992031518064,13.617893635986636,13.182204629144197,12.777027571138357,12.399053245934732,12.04545134678472,11.713785031461672,11.401943408011075,11.108087659770737,10.830607664584408,10.568086773097756
57.0,0.0,25.87156484062248,49.53798332892738,65.70334406105897,71.67190098738985,68.85023163769031,61.0870139636087,51.88663291484413,43.334357069832826,36.24556579153658,30.684040632678396,26.404321737468496,23.297447480785948,20.98455188054654,19.14161869135566,17.62439033004364,16.34728320308485,15.254185105001266,14.306079312511875,13.474708444337766,12.73896945779369,12.082713773320847,11.493334556583042,10.960822980418005,10.477117427571578,10.035642728038104,9.630976579646969,9.258603356780721,8.914729335768397,8.59614194193702,8.300101102077845,8.024254375853522,7.766569944683106,7.525283180039005,7.298853656081658,7.08593027927309,6.8853227867161815,32.567543112621955,56.05494513418333,72.05078420303617,77.85856918481697,74.88420922215823,66.97578088285347,57.63712648324566,48.95302366369544,41.7384064884409,36.05665163206795,31.661930266875064,28.44494378274423,26.02651778654476,24.082353210917933,22.467932625409308,21.097433264426925,19.91452239849064,18.87997963640276,17.96535919689446,17.149383494237906,16.415742006255517,15.751677434909716,15.14704096507991,14.59364056809208,14.084779431426398,13.614921652507986,13.179445392151598,12.774457508096482,12.396652266543102,12.04320220926565,11.711672844407124,11.399955234735227,11.10621220110517,10.828835002358744,10.566408161039101
58.0,0.0,24.734910085439136,47.97644377132251,64.05635780846832,70.24271348125608,67.78323235699418,60.376840548069474,51.454156205244125,43.08886783671632,36.11430547495174,30.618237003724694,26.37464711302823,23.277821641630357,20.96926415511932,19.129205729565463,17.614045336834252,16.338496703107946,15.24661139213507,14.299472424772526,13.46888721003569,12.733796777995632,12.078083607482332,11.489163379244692,10.957043973659681,10.473676418550781,10.032495278094821,9.62808585518327,9.255938543865708,8.912264440911004,8.593854872211525,8.297972950650287,8.022268860749545,7.764712963392595,7.523542452730654,7.297218437339125,7.084391123347747,6.883871354961196,31.429517259588735,54.492108237450445,70.40256850072038,76.42821486161647,73.81610103437586,66.26455221488803,57.20364433106063,48.706575314841814,41.60623021993713,35.98997233579775,31.631417632986153,28.42451519051027,26.010460364345587,24.069201589249747,22.456878152171424,21.087964753509343,19.906292565092603,18.872741059375247,17.95892935374362,17.143624033666672,16.4105457249516,15.746959726339336,15.142734004865689,14.589689245202266,14.081138431571597,13.611553323879148,13.176318155385193,12.7715446528529,12.393931027833839,12.040653049534432,11.709278889167546,11.397701824327102,11.104086531313323,10.826825833780127,10.564505582170254
